anticipation_high_cognition,anticipation_low_cognition,pain_high_cogn_high_pain,pain_high_cogn_low_pain,pain_low_cogn_high_pain,pain_low_cogn_low_pain,rating,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,constant
0.0,0.0,-0.05230270009850596,0.0,0.0,0.0,0.6118930812399545,0.0677693674146622,0.060932548017049074,0.05004410964731537,0.03582806278772804,0.01922968228792482,0.0013526527225383494,-0.016614319469763942,-0.03347654724938005,-0.04811280191001991,-0.05954986751055399,-0.06702725341862682,-0.07004776200189032,-0.06841054904358894,1.0
0.0,0.0,-0.14464789471605305,0.0,0.0,0.0,0.18543229738251665,0.06762898599113393,0.06039025348264613,0.048894087341718045,0.033950952197158914,0.016614319469763952,-0.001893600980591233,-0.020268025046409684,-0.03721357994014356,-0.051535626276056914,-0.0622244785794331,-0.06852658678773332,-0.06999766054127222,-0.06653399107062204,1.0
0.0,0.0,-0.11134284640590827,0.0,0.0,0.0,-0.02397808277306117,0.06748457515587537,0.059833566683291366,0.04771784759065186,0.032041478636842265,0.013974212100252617,-0.005135793765268422,-0.023862572719253666,-0.04080875446422696,-0.05470983477956158,-0.06452853134440519,-0.0695321845287511,-0.06934742759634116,-0.0639880468929339,1.0
0.0,0.0,-0.057634438833842894,0.0,0.0,0.0,-0.07090687341223584,0.06733614351304797,0.059262620289133525,0.046516021104356216,0.030101462268837392,0.011313292225629233,-0.0083669725930018,-0.02738747079485492,-0.04424836601634947,-0.05762011454588821,-0.06644830474417428,-0.07003680128691288,-0.0681026380000183,-0.06079833078501958,1.0
0.0,0.0,-0.02238733550767284,0.0,0.0,0.0,-0.052318020634496594,0.06718369990637742,0.05867755036868207,0.04528925231290598,0.0281327523694374,0.0086355228892551,-0.011580208045260783,-0.03083243087161589,-0.04751930279727921,-0.0602524259335965,-0.0679723661722944,-0.07003680128691289,-0.06627396407224007,-0.05699693389195027,1.0
0.0,0.0,-0.006845034209987583,0.0,0.0,0.0,-0.02492915534754613,0.06702725341862682,0.05807849635637925,0.04403819902066244,0.026137225566388905,0.005944892229252264,-0.014768609183947137,-0.03418739786936197,-0.05060909599601176,-0.06259407026386177,-0.06909163956046015,-0.06953218452875108,-0.06387708411982583,-0.05262210136628558,1.0
0.0,0.0,-0.0016570323804260766,0.0,0.0,0.0,-0.008844945991553835,0.06686681337105545,0.05746560101936987,0.0427635320535526,0.024116784050039374,0.0032454075387664087,-0.017925338329343583,-0.03744257937790735,-0.053505967320877895,-0.06463375108087316,-0.06979945942817582,-0.06852658678773332,-0.06093254801704909,-0.04771784759065188,1.0
0.0,0.0,-0.0002589254217821972,0.0,0.0,0.0,-0.0025057070105285904,0.06670238932286339,0.05683901042347698,0.04146593489936647,0.022073353760117684,0.0005410892977013264,-0.02104362572384699,-0.04058847423894491,-0.056198873898391254,-0.06636162864769034,-0.07009161057692725,-0.06702725341862682,-0.05746560101936987,-0.04233351335716211,1.0
0.0,0.09100150491157996,0.0,0.0,0.0,0.0,-0.0005347144599121975,0.06653399107062204,0.056198873898391254,0.040146103341264776,0.020008882549876112,-0.0021640348151863295,-0.024116784050039364,-0.043615900277835774,-0.05867755036868207,-0.0677693674146622,-0.06996635319247033,-0.06504498715271316,-0.0535059673208779,-0.036523269458812686,1.0
0.0,0.5597187667539817,0.0,0.0,0.0,0.09100150491157996,0.0,0.06636162864769034,0.05554534400208261,0.038804745084693774,0.017925338329343607,-0.0048659359209140265,-0.027138222771962074,-0.04651602110435621,-0.06093254801704907,-0.06885017623141258,-0.06942443320574727,-0.06259407026386178,-0.049087595211136516,-0.03034557168713262,1.0
